Account Length,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
87,no,no,0,124.3,91,173.4,105,256.3,109,7.5,5,2.03,3,False
139,no,no,0,271.6,130,156,131,136.3,108,11.6,9,3.13,2,False
189,no,no,0,219.9,80,143.3,117,130.6,69,11.7,7,3.16,1,False
96,no,yes,33,183.3,115,201.4,87,177.4,84,10.4,15,2.81,3,False
112,no,no,0,101.1,119,214.4,67,179.5,112,10.3,5,2.78,2,False
75,no,no,0,203.3,70,228.9,97,222.2,118,14.3,3,3.86,1,False
178,no,yes,35,175.4,88,190,65,138.7,94,10.5,3,2.84,2,False
112,no,no,0,266,97,214.6,94,306.2,100,14.2,2,3.83,2,True
108,no,yes,41,171.6,110,136.1,78,183.4,103,10.8,7,2.92,0,False
100,no,no,0,78.7,98,225.6,102,150.4,106,14,8,3.78,0,False
121,no,yes,20,211.9,110,215.1,120,238.5,107,9.4,2,2.54,0,False
116,no,no,0,63.7,101,195.8,95,210.1,87,10,6,2.7,1,False
161,no,no,0,173.4,100,213.7,74,141.5,69,11.5,4,3.11,1,False
19,yes,no,0,237.7,98,207.1,121,182.2,95,4.5,4,1.22,0,False
104,no,no,0,225.9,123,162.8,106,272.1,85,10.1,4,2.73,1,False
119,yes,yes,32,173,101,209.4,93,231.1,91,12.2,4,3.29,0,False
125,no,no,0,224.9,102,143.8,87,198.9,105,8,2,2.16,0,False
156,no,no,0,237.7,122,181.5,91,185.7,151,7.7,4,2.08,1,False
109,no,no,0,137,128,217,116,182.1,86,10,5,2.7,2,False
95,no,no,0,142.5,109,176.1,107,189.6,88,8.2,3,2.21,2,False
90,no,no,0,142.4,126,126.2,118,274.2,71,4.6,4,1.24,1,False
105,no,yes,21,147,112,197.3,43,267.4,93,8.7,3,2.35,2,False
101,no,no,0,220.3,124,188.6,101,278.4,98,10.6,4,2.86,1,False
95,no,no,0,149.2,96,260.7,116,201,120,8.1,2,2.19,1,False
123,no,no,0,204.4,88,137.5,111,226,100,10,4,2.7,0,False
160,no,no,0,216.8,77,207.3,117,228.6,117,5.6,2,1.51,1,False
141,no,yes,28,308,123,247.8,128,152.9,103,7.4,3,2,1,False
87,no,no,0,58,125,67.5,116,185.9,136,11.5,3,3.11,0,False
81,no,no,0,173.2,80,236.2,94,240.2,84,11.8,6,3.19,2,False
75,no,yes,19,210.3,90,241.8,87,215.7,102,13.1,3,3.54,4,False
126,no,yes,24,58.9,125,305.5,90,158.9,73,12.1,6,3.27,0,False
28,no,no,0,236.8,102,167.1,87,280.2,115,9.7,3,2.62,3,False
153,no,no,0,228.9,102,160.7,136,203.1,109,12.5,2,3.38,0,False
97,no,yes,32,90,87,276.3,113,185.2,107,8.6,6,2.32,2,True
115,no,no,0,146.7,128,106.2,74,197.7,104,11.1,4,3,2,False
95,no,no,0,237.3,83,154,65,237,105,11.2,6,3.02,1,False
17,yes,no,0,162.8,118,229.6,91,332.7,94,13.6,3,3.67,0,True
105,no,yes,20,186.9,114,256.3,91,334.7,104,8.9,2,2.4,1,False
121,no,no,0,86.1,100,259.8,113,148,79,9.1,9,2.46,2,False
125,no,no,0,212.3,89,215.4,127,186.8,73,11.3,2,3.05,2,False
124,no,no,0,151,98,120.6,119,152.8,81,9.2,2,2.48,2,False
35,no,no,0,158.6,67,130.4,96,229.8,80,6.9,5,1.86,2,False
134,no,no,0,296,93,226.4,117,246.8,98,12.3,10,3.32,0,True
123,no,yes,32,212.3,77,251.5,78,208.7,85,6.6,2,1.78,3,False
124,no,no,0,234.4,61,179.3,111,285.5,117,10.4,6,2.81,3,False
133,no,no,0,176.8,92,187.5,97,196.8,88,6.5,3,1.76,2,False
185,no,yes,19,157.3,123,257.7,94,190.4,107,9.6,6,2.59,0,False
1,no,yes,26,146.6,68,172.8,67,173.8,113,10,2,2.7,1,False
107,no,no,0,260.5,108,102.4,110,129.7,148,9.8,5,2.65,1,False
91,no,yes,20,146.1,98,277.4,104,137.7,100,6.2,3,1.67,1,False
178,yes,no,0,124.5,134,141.2,78,268.2,113,11.4,2,3.08,2,True
123,no,no,0,209.4,49,237.4,117,239.2,98,9.8,11,2.65,1,False
170,no,no,0,285.7,44,167.5,144,260,97,8.7,4,2.35,1,True
135,no,no,0,190.9,44,161.4,109,231.9,100,8.4,2,2.27,1,False
85,no,no,0,144.4,88,264.6,105,185.4,94,9.9,3,2.67,1,False
134,no,yes,50,208.8,130,132.9,104,136.7,107,11.1,4,3,2,False
148,no,yes,36,77.6,141,207,60,255.7,115,10.9,2,2.94,1,False
93,no,no,0,271.1,101,237.4,133,145.4,103,8.4,6,2.27,1,True
138,no,no,0,240.8,104,144.5,92,125.7,98,11.6,1,3.13,0,False
159,no,no,0,114.8,98,192.6,101,259,108,12.2,5,3.29,0,False
103,no,yes,34,138.8,80,142,108,183.8,77,11.8,7,3.19,1,False
150,no,yes,27,209.8,112,155,80,251.5,111,7.2,6,1.94,0,False
37,no,no,0,134.9,98,248.4,130,236.2,113,14.7,2,3.97,3,False
33,yes,no,0,164,99,153.1,102,123.8,104,6.4,4,1.73,0,False
55,no,no,0,245.5,130,192.7,54,141.7,83,9.1,4,2.46,1,False
134,no,yes,32,80.3,94,199.9,124,170.8,117,16.6,3,4.48,0,False
107,no,no,0,90.7,90,207.5,109,169.4,96,5.6,5,1.51,2,False
80,no,yes,36,190.3,115,256.6,78,214.9,145,3.8,4,1.03,1,False
78,no,no,0,108.6,108,209.9,126,222.6,117,7.9,5,2.13,1,True
85,no,yes,17,89.8,88,233.2,75,165.7,116,9.3,7,2.51,4,True
61,no,yes,15,252.4,106,187.8,69,259.6,137,10,3,2.7,2,False
97,no,yes,32,183.4,94,269.1,120,203.5,38,6.7,4,1.81,5,False
136,yes,no,0,183.4,103,141.9,113,200.4,122,10.4,9,2.81,2,False
135,no,no,0,155.2,100,135.9,84,184.6,82,3.8,9,1.03,3,False
87,no,yes,19,165.8,122,186.9,89,249.7,78,0,0,0,1,False
165,no,no,0,209.4,67,273.8,89,150.2,88,12.8,1,3.46,0,False
148,no,no,0,279.3,104,201.6,87,280.8,99,7.9,2,2.13,2,True
99,no,no,0,174.1,102,99.1,118,211.6,126,7.7,2,2.08,2,False
123,no,no,0,175.7,78,184.6,96,156.9,92,9.1,2,2.46,2,False
127,yes,no,0,256.5,87,222.1,101,156.7,122,13,3,3.51,1,False
151,no,no,0,170.2,89,187.5,83,119.5,100,4.3,3,1.16,0,False
185,no,no,0,139.6,92,250.2,115,158.1,79,10.8,4,2.92,1,False
65,no,yes,34,208.8,119,142.1,106,214.6,87,12.5,4,3.38,4,False
58,no,no,0,210.1,126,248.9,108,158.6,88,14.4,2,3.89,4,False
104,no,no,0,113.6,87,158.6,98,187.7,87,10.5,6,2.84,2,False
44,no,no,0,202.6,89,163,96,268.1,151,8.3,3,2.24,0,False
58,no,no,0,174.4,112,265.8,122,182.4,87,0,0,0,4,False
108,no,no,0,210.6,117,164.2,103,201.4,68,9.4,5,2.54,0,False
132,no,no,0,121.5,88,253,124,195.7,120,10.7,4,2.89,1,False
80,no,no,0,127.8,67,181.6,112,197.3,63,15.9,2,4.29,2,False
162,no,no,0,135.2,98,242,107,246.9,96,10.2,2,2.75,2,False
110,no,no,0,99.4,62,275,86,212.1,94,16.7,3,4.51,2,False
96,no,no,0,276.9,105,246.9,94,254.4,107,10.3,3,2.78,1,True
168,no,no,0,163.4,134,240.1,87,164,147,11.6,2,3.13,2,True
72,no,no,0,287.4,116,235.3,126,292.1,114,5,3,1.35,4,True
125,no,yes,23,120.5,104,227.8,115,158.5,100,10.2,3,2.75,1,False
170,no,no,0,184.1,106,204.9,70,224.3,133,9.8,3,2.65,2,False
71,no,no,0,185,84,232.5,129,191.1,82,14.9,4,4.02,3,False
124,no,no,0,160.9,109,144.2,152,120.4,97,12.9,12,3.48,1,False
68,no,no,0,207.6,68,251.6,123,191.6,100,10.9,6,2.94,2,False
97,no,no,0,209.2,134,0,0,175.4,94,11.8,6,3.19,1,False
98,yes,no,0,158.4,71,306.6,66,144.2,93,2.1,4,0.57,1,False
24,no,no,0,149,73,131,81,238.6,69,8.6,3,2.32,2,True
136,no,no,0,204.5,63,208.8,95,224,119,9.8,2,2.65,0,False
44,no,no,0,288.8,86,175.9,87,215.4,106,9.5,2,2.57,0,True
96,no,yes,40,108.6,90,206.4,154,126.3,118,13.4,4,3.62,0,False
31,no,no,0,97.5,129,260.4,78,88.7,100,7,5,1.89,1,False
72,no,no,0,166.5,102,261,103,262.7,85,13.3,5,3.59,0,False
24,no,no,0,156.2,104,90,101,205.1,116,7.3,5,1.97,1,False
112,no,yes,31,225.2,89,256.8,117,249.7,87,11.5,1,3.11,4,False
117,yes,no,0,287.4,118,259.6,84,153.2,86,10,3,2.7,1,True
137,no,yes,19,175.3,96,241.3,146,211.4,109,7.8,2,2.11,0,False
136,no,no,0,102.1,75,219.5,97,73.7,92,9.8,5,2.65,0,False
95,no,no,0,157.9,103,259.6,90,230,117,14,2,3.78,0,False
82,no,yes,19,146.5,73,246.4,65,199,114,4.1,4,1.11,1,False
145,no,no,0,245.8,116,286.7,91,240.7,115,9,13,2.43,1,True
56,yes,no,0,177.7,114,215.6,110,236.7,67,10.5,5,2.84,1,False
155,yes,no,0,250.8,146,152.5,105,148.1,104,10,5,2.7,2,False
133,no,no,0,117.8,100,199.2,105,244.1,119,11.8,4,3.19,0,True
53,no,no,0,119.7,113,189.7,84,256.2,108,12.9,7,3.48,2,False
123,no,no,0,242.2,87,226.1,101,268.6,121,8.2,3,2.21,5,True
136,no,no,0,163.4,83,249.3,119,249.7,90,9.8,4,2.65,7,False
57,no,no,0,161,113,208,134,208.1,81,8.4,4,2.27,3,False
62,no,no,0,128.7,111,169.5,104,193.6,97,10.3,5,2.78,1,False
112,no,no,0,81.6,94,268.1,112,140.8,75,8.6,18,2.32,1,False
55,no,yes,20,207.7,91,199.7,113,216.5,110,7.3,1,1.97,1,False
95,no,no,0,128.6,115,216.2,88,255.3,96,6.3,2,1.7,6,True
125,no,no,0,233.3,65,209.8,93,210.6,109,9.1,4,2.46,1,False
1,no,no,0,182.1,106,134.9,106,152.3,75,10,3,2.7,5,True
98,no,yes,36,168,81,163.2,125,172.7,120,8,2,2.16,6,True
105,no,no,0,251.6,88,175.1,103,184.4,112,5.4,5,1.46,1,False
113,no,yes,30,183.8,102,183.4,123,235,52,11.6,7,3.13,0,False
99,no,no,0,256.4,44,214.5,105,233.7,75,7.9,1,2.13,3,True
103,no,no,0,180.2,134,97.7,85,181.7,134,8.4,3,2.27,1,False
177,no,no,0,227.8,81,161.8,97,217,106,8,5,2.16,1,False
149,no,yes,20,147.8,132,276.8,94,149.9,110,10.2,6,2.75,0,False
160,no,no,0,234.9,136,270.8,134,219.3,101,13.9,2,3.75,1,True
116,no,no,0,110.9,54,213.4,82,186.2,116,7.9,2,2.13,2,False
90,no,yes,22,124.5,94,231.7,90,222.2,108,6.4,12,1.73,1,False
148,yes,no,0,233.5,81,187.7,71,122.3,97,9.6,2,2.59,0,True
147,no,yes,35,197.3,134,141.1,99,212.1,90,10.1,4,2.73,2,True
95,no,no,0,58.2,96,202.1,126,210.5,97,10.4,5,2.81,0,False
201,no,no,0,212.7,72,225.2,90,195.1,99,7,6,1.89,1,False
80,no,no,0,151.5,89,131.7,78,235.3,131,11.8,4,3.19,0,False
122,yes,no,0,146.3,117,218.7,93,236,97,11.5,5,3.11,1,False
132,no,no,0,195.1,100,148.8,95,224.5,117,6.7,2,1.81,0,False
83,no,no,0,208.9,71,214.8,92,247.9,108,13,5,3.51,1,False
99,no,no,0,135.7,107,208.4,103,209,95,8.8,3,2.38,7,True
84,no,no,0,225.9,86,275.6,105,201.4,108,14.3,3,3.86,3,True
46,no,no,0,122.2,67,167.2,62,194.8,98,9.7,6,2.62,1,False
87,no,no,0,153.3,106,224.5,117,273.4,152,8.9,5,2.4,2,False
150,no,no,0,214,117,192.4,89,242.6,99,7.9,4,2.13,1,False
73,no,no,0,194.8,112,167.2,85,100.3,61,10.8,6,2.92,1,False
7,no,no,0,206.7,87,281.1,83,158.5,77,11,5,2.97,3,False
89,no,yes,12,188,105,151.3,107,201.9,132,10.5,3,2.84,2,False
131,yes,no,0,122.3,83,118.8,94,147.9,95,13.7,3,3.7,3,True
105,no,no,0,259.3,96,175.2,97,222.4,36,12,5,3.24,3,False
108,yes,no,0,115.1,114,211.3,70,136.1,85,13.8,3,3.73,2,True
47,no,yes,28,172.9,109,137.6,94,203.8,109,8.3,6,2.24,1,False
101,yes,no,0,156.4,116,130.4,114,207.3,109,7.3,5,1.97,1,False
182,no,yes,24,128.1,104,143.4,127,191,98,11.6,3,3.13,1,False
161,no,no,0,196.6,73,170.2,79,194.3,79,12.5,3,3.38,1,False
128,no,no,0,227.9,130,302.6,71,191.5,82,5.5,7,1.49,1,True
69,no,yes,31,194.9,63,191.6,90,153,129,13.2,2,3.56,2,False
113,no,yes,34,44.9,63,134.2,82,168.4,118,13.3,3,3.59,1,False
87,no,yes,30,262.8,114,215.8,130,154.8,88,7.8,2,2.11,0,False
71,no,no,0,211.2,70,252.7,122,225.8,104,12.3,3,3.32,0,False
76,no,no,0,204,69,225.1,110,240.3,85,9.6,5,2.59,1,False
87,no,no,0,223.2,109,127.5,86,289.3,83,14.5,4,3.92,3,False
117,no,no,0,119,82,187.5,108,189.3,97,11.5,3,3.11,1,False
177,no,no,0,266.1,91,225.2,79,224.7,58,8.9,8,2.4,3,True
95,no,no,0,134.4,104,152.4,95,236.5,80,9.4,3,2.54,1,False
76,no,no,0,171.1,78,257.2,83,91.6,92,16.2,3,4.37,1,False
66,no,no,0,170.5,103,254.3,77,197.3,138,10.5,2,2.84,2,False
110,no,no,0,178.5,124,146.9,141,217.1,102,9.9,7,2.67,1,False
204,no,no,0,205.2,145,154.8,95,191.4,77,14.1,5,3.81,3,False
32,no,yes,31,232.8,97,183.5,111,206.8,111,13,2,3.51,0,False
133,no,yes,39,239.9,107,253.8,77,128.7,85,6.7,3,1.81,5,False
185,no,no,0,55.6,97,288.7,83,111.2,110,12.1,3,3.27,2,False
103,no,yes,37,153.5,78,241.9,108,244.7,110,10.6,3,2.86,1,False
91,no,no,0,109.8,100,189.6,104,206.7,85,11.1,3,3,1,False
131,no,no,0,196.1,89,185.5,87,250,132,5.2,6,1.4,2,False
153,no,no,0,166.8,127,143.5,121,210.7,130,11.8,4,3.19,0,False
132,no,yes,25,113.2,96,269.9,107,229.1,87,7.1,7,1.92,2,False
148,no,no,0,203,92,150.9,125,245.5,131,14.6,9,3.94,1,False
141,no,no,0,242.8,90,234.1,80,211.5,104,6,3,1.62,5,False
105,no,no,0,156.5,102,140.2,134,227.4,111,12.2,2,3.29,2,False
169,no,no,0,266.7,105,158.2,88,287.7,111,13.8,3,3.73,3,True
127,no,yes,23,182,80,216.1,85,156.9,82,9.8,4,2.65,1,False
57,no,no,0,85.9,92,193.9,127,231.5,93,10.1,2,2.73,0,False
123,no,yes,33,146.6,87,114.8,59,220.4,99,2.9,7,0.78,0,False
103,no,yes,35,110.5,101,208.3,81,87.4,77,13.9,2,3.75,4,True
101,no,no,0,118.6,89,199.6,97,53.3,61,11.5,5,3.11,1,False
123,no,yes,22,197.6,105,80,86,120.8,82,15.6,12,4.21,2,False
78,no,yes,32,210.3,116,192.2,83,246.1,92,10.8,4,2.92,6,False
101,no,yes,28,220.3,96,285.8,72,203,111,9.4,6,2.54,4,False
129,no,no,0,150,98,232.4,101,261.2,123,12.5,6,3.38,1,False
67,no,yes,34,161.7,114,207.6,115,205.7,114,9.2,4,2.48,0,False
37,no,no,0,191.4,116,167.4,99,216.5,112,14,5,3.78,3,False
64,yes,no,0,146.7,83,148.3,91,238.6,69,12.5,3,3.38,3,False
173,no,no,0,109.4,103,101.3,111,167.3,106,7.8,7,2.11,1,False
135,no,no,0,144.1,115,249.8,68,211.4,82,13.6,3,3.67,1,False
75,no,yes,42,248.9,93,170.8,108,104.5,91,11.2,8,3.02,1,False
88,no,no,0,85.7,112,221.6,70,190.6,75,11.6,3,3.13,4,True
112,no,no,0,214.8,112,209.7,104,164.4,97,9.4,5,2.54,3,False
113,no,no,0,158.9,137,242.8,109,247.8,97,6.5,4,1.76,0,False
121,no,yes,28,110,94,141.5,76,237.3,87,6.4,3,1.73,2,False
70,no,no,0,152.8,145,183.6,102,151.8,75,10.5,2,2.84,1,False
90,no,no,0,145.6,103,197.1,137,294.5,83,10.5,4,2.84,0,False
39,no,no,0,93.3,83,199.6,114,206.2,104,6.5,4,1.76,0,False
142,no,no,0,216.8,134,187.8,106,138.1,108,8.3,2,2.24,0,False
176,no,no,0,201.9,101,154.7,78,164.4,79,9,2,2.43,1,False
105,no,no,0,146.4,81,225.1,80,230.1,117,8.5,2,2.3,1,False
57,no,no,0,272.7,74,224.9,85,178.2,104,10.5,3,2.84,2,True
110,no,no,0,18.9,92,258.4,81,109.6,74,14.8,4,4,1,False
88,no,no,0,172.8,81,193.4,90,89.6,107,12.8,5,3.46,2,False
95,no,no,0,190.2,119,157.1,70,181.5,120,14,6,3.78,0,False
147,no,no,0,130.6,83,208.1,144,204.6,72,15.6,3,4.21,3,False
101,no,no,0,158.4,92,188,117,219.7,125,13.5,4,3.65,4,True
115,no,no,0,166.5,111,236.2,98,205.6,92,15.6,2,4.21,1,False
103,no,no,0,129.3,103,202.8,89,233,126,12.9,2,3.48,2,False
82,no,no,0,199.3,112,193.4,120,254.4,117,7,10,1.89,0,False
141,no,no,0,185.1,126,233,98,152.2,106,9.1,7,2.46,0,False
149,no,no,0,175.4,80,197.4,127,188.2,102,9.7,2,2.62,2,False
131,no,no,0,263.4,123,151.9,74,218.5,101,10.7,2,2.89,2,False
119,no,no,0,94.2,108,264.1,100,203.7,79,7.3,3,1.97,1,False
112,no,no,0,189.4,83,219,89,168,116,7.1,8,1.92,3,False
116,no,yes,35,118,103,167.2,106,205.7,102,11.8,2,3.19,2,False
94,no,no,0,212.1,98,189.4,89,352.2,95,8.4,5,2.27,3,False
90,no,no,0,222,93,187,103,282.3,124,12.4,6,3.35,2,False
114,no,yes,31,222.8,98,180.5,105,151.3,101,13,4,3.51,0,False
63,no,yes,25,190,137,116.6,76,141.5,110,12.2,2,3.29,1,False
130,no,no,0,271.8,129,237.2,128,210.1,91,8.7,2,2.35,4,True
122,no,yes,29,195.4,83,268.2,93,168,95,8.4,6,2.27,3,False
166,no,no,0,199.6,93,214.3,99,196.8,110,7.2,5,1.94,3,False
62,no,no,0,100,98,173.5,95,218,122,10.1,4,2.73,0,False
78,no,yes,21,160.6,85,223.1,79,124,92,9.5,1,2.57,2,False
148,no,yes,26,158.7,91,160.5,127,218.3,88,9.9,3,2.67,1,False
154,no,no,0,154.5,122,214.2,71,178,105,12,2,3.24,3,True
110,no,yes,34,192.3,114,129.3,114,136.3,102,6.3,12,1.7,1,False
75,no,no,0,305.1,106,188,115,235.4,116,8.5,5,2.3,0,True
84,no,yes,38,193,106,153.6,106,260.4,87,7.4,5,2,2,False
113,no,no,0,72.5,88,204,112,117.9,118,6.6,3,1.78,1,False
181,no,yes,40,105.2,61,341.3,79,165.7,97,6.3,3,1.7,2,False
51,no,no,0,180.5,88,134.7,102,170.7,97,10,3,2.7,2,False
102,no,yes,29,214.7,86,314.3,109,280.2,110,14.3,2,3.86,0,False
107,no,no,0,86.8,95,108.1,85,204.3,87,13.2,3,3.56,1,False
88,no,no,0,131.5,99,174.8,128,184.2,83,7.9,2,2.13,5,True
82,no,no,0,135.4,102,237.1,122,118.3,91,17.5,4,4.73,0,False
204,no,no,0,174.3,85,254.1,95,176.4,96,5.9,3,1.59,6,False
130,no,no,0,203.9,63,191.8,93,132.5,125,12.1,4,3.27,3,False
174,no,no,0,235.5,108,142.3,143,316.7,131,12.5,5,3.38,0,False
129,no,no,0,157,113,256.9,97,185.5,126,12.1,2,3.27,2,False
190,yes,no,0,111.9,55,223,124,243.2,81,10,7,2.7,3,False
54,yes,no,0,236.3,91,152.8,130,160.3,98,11.2,8,3.02,3,False
78,no,no,0,163.6,88,283.4,93,262.1,108,8.6,9,2.32,0,False
100,no,yes,29,213.6,127,175.9,82,207.2,100,8.9,3,2.4,1,False
70,no,yes,30,143.4,72,170,92,127.9,68,9.4,4,2.54,3,False
111,no,no,0,78.3,119,198.2,94,248.5,94,12.1,4,3.27,1,False
117,no,no,0,97.1,98,228,131,240,111,10.6,3,2.86,1,False
68,no,no,0,94.1,93,147.6,80,213.5,85,10.1,2,2.73,0,False
27,no,no,0,226.3,95,274.3,109,242.7,119,8.2,3,2.21,2,True
91,no,no,0,133.8,61,158.8,96,189.6,92,10.5,2,2.84,1,False
181,no,yes,27,190.3,93,249,127,215.7,82,10.6,4,2.86,1,False
118,no,yes,36,294.9,106,165.7,115,189.2,63,9.8,5,2.65,3,False
112,no,no,0,185.4,114,191.4,119,144,78,10,11,2.7,2,False
93,no,no,0,179.5,121,191.9,131,165.5,125,12,4,3.24,0,False
102,no,no,0,158,94,207.9,100,190.4,120,10.1,10,2.73,0,False
93,no,no,0,173,131,190.4,108,290,66,10.4,2,2.81,0,False
107,no,yes,32,134.2,101,211.9,145,167.6,138,8.2,5,2.21,1,False
100,no,yes,32,125.2,123,230.9,101,192,106,12.6,9,3.4,3,False
115,no,no,0,195.9,111,227,108,313.2,113,13.2,1,3.56,2,False
63,no,yes,13,214.2,61,181.2,88,174,68,10.3,2,2.78,0,False
57,no,no,0,221.1,101,236.7,65,252.3,137,9.5,1,2.57,0,False
119,no,yes,26,132,100,173.3,121,203.5,108,11.6,5,3.13,1,False
73,no,no,0,157.6,92,198.3,87,364.9,106,9.1,4,2.46,1,False
98,no,yes,30,110.3,71,182.4,108,183.8,88,11,8,2.97,2,False
139,yes,no,0,161.5,121,192.9,137,168.3,96,11.2,13,3.02,0,False
31,no,yes,28,171.8,116,240.7,125,245.5,80,10.6,7,2.86,1,False
129,no,yes,32,211,99,155.1,89,234.8,96,11.4,5,3.08,1,False
115,no,no,0,139.3,89,192.3,95,151,75,9.3,3,2.51,7,True
108,no,no,0,291.6,99,221.1,93,229.2,110,14,9,3.78,2,True
139,no,no,0,139,110,132.9,93,272,120,12.1,1,3.27,0,False
102,no,no,0,234.8,125,199.2,99,163.2,88,10,1,2.7,4,False
149,no,no,0,187.6,83,201.4,81,264.2,79,8.8,1,2.38,1,False
113,no,no,0,159.8,143,210.1,93,175.1,86,13.1,7,3.54,2,False
131,no,yes,33,177.1,100,194,85,253.4,124,5.2,5,1.4,1,False
83,no,no,0,117.9,101,160.4,92,235.3,150,11.4,10,3.08,0,False
96,no,yes,21,247.6,95,256.3,150,158.6,72,10.8,6,2.92,2,False
98,no,no,0,169.9,77,138.3,155,142.6,105,8.5,7,2.3,1,False
3,no,no,0,185,120,203.7,129,170.5,89,14.1,3,3.81,3,False
77,no,yes,17,204.9,84,201,102,219.7,97,11.3,5,3.05,0,False
75,no,yes,24,225.5,119,182,108,270.9,106,9.4,2,2.54,3,False
40,no,no,0,169.7,115,141.4,123,253,115,10.5,3,2.84,4,True
108,no,no,0,239.3,102,223.4,127,251.4,104,10.6,6,2.86,0,False
100,no,no,0,113.3,96,197.9,89,284.5,93,11.7,2,3.16,4,True
16,no,no,0,161.9,100,230.1,138,148.8,78,10.2,11,2.75,3,False
115,no,yes,16,133.3,110,185.7,111,161.5,113,5.6,4,1.51,2,False
108,no,yes,25,170.7,88,109.9,113,165.7,99,8.7,1,2.35,3,False
107,no,no,0,189.7,76,156.1,65,244,91,8.3,3,2.24,5,False
161,no,no,0,322.3,100,230.4,135,241.5,104,7.8,5,2.11,2,True
147,no,no,0,124.4,74,320.9,78,157.2,126,10.4,4,2.81,2,False
107,no,no,0,146.9,94,114.3,111,114.5,97,11.4,5,3.08,3,False
120,no,no,0,192.6,123,206.4,105,283.2,93,10.8,3,2.92,1,False
107,no,yes,36,96.3,83,179.6,91,166.3,121,10.3,2,2.78,1,False
58,no,no,0,131.9,96,167.6,107,205.9,106,14.7,5,3.97,3,False
91,no,no,0,147.2,121,175.2,87,136.3,80,13.3,3,3.59,2,False
13,no,no,0,143.1,139,239.6,88,221.7,123,7.1,5,1.92,2,False
104,no,no,0,280.4,127,179.4,79,150.6,77,15.2,6,4.1,5,False
93,no,yes,31,237.2,85,213.1,100,192.7,87,10.7,4,2.89,1,False
95,no,no,0,184.2,95,181.6,101,143.4,113,12.8,4,3.46,2,False
104,no,no,0,109.1,141,187.1,140,216.6,100,10,4,2.7,3,False
35,no,no,0,138.1,115,158.2,82,215.7,118,10.3,2,2.78,5,True
62,no,no,0,186.8,94,207.6,92,195,98,8.8,4,2.38,3,False
143,no,no,0,155.4,112,290.9,92,228.4,91,13.9,5,3.75,1,False
62,no,no,0,245.3,91,122.9,130,228.4,102,8.5,4,2.3,4,False
60,yes,no,0,205.9,97,277.4,117,202,139,11,2,2.97,0,True
41,no,no,0,207.2,138,214.1,83,193,105,11.9,4,3.21,1,False
34,no,yes,14,151.5,100,248.7,126,199.8,120,10.7,5,2.89,2,False
56,no,no,0,221.9,112,278.2,122,288.1,85,7.1,5,1.92,0,True
183,no,no,0,190,100,246.6,78,304.2,107,9.5,4,2.57,1,False
94,no,no,0,220.8,111,156.2,67,187.9,89,10.5,4,2.84,2,False
73,no,yes,47,173.7,117,204,114,174.6,94,6.3,3,1.7,2,False
123,no,no,0,114.8,94,150,104,268.6,119,9.6,4,2.59,2,False
64,no,no,0,113.8,97,192.3,97,214.9,89,10.4,1,2.81,3,False
127,yes,no,0,143.2,60,179.5,159,171.8,122,6.2,4,1.67,4,True
33,no,no,0,184.4,111,203.8,110,237.4,100,9.3,5,2.51,3,False
27,no,no,0,227.4,67,248,115,61.4,109,7.8,6,2.11,1,False
123,no,no,0,224,99,210.7,80,231.9,75,2.1,5,0.57,0,False
148,no,no,0,216.2,95,185.7,105,300,143,10,5,2.7,2,False
81,no,no,0,129.9,121,230.1,105,140.5,123,13.3,3,3.59,0,False
122,no,yes,30,230.1,108,287.6,76,177.1,85,6.9,3,1.86,2,False
52,no,no,0,204.4,97,273.2,128,179.6,118,11,5,2.97,1,False
91,no,yes,44,216.6,101,173.1,98,242.1,95,9.1,3,2.46,1,False
54,no,no,0,247.5,85,225.4,93,244.3,132,10.2,2,2.75,2,True
152,no,no,0,228.1,93,136.4,106,197.3,107,9,2,2.43,1,False
201,no,no,0,225.9,110,299.1,86,251.3,81,11.2,4,3.02,1,True
78,no,no,0,103.5,115,117.9,102,201,94,12,3,3.24,4,True
67,no,no,0,115.5,70,252.2,143,208.9,91,7.5,6,2.03,0,False
100,no,no,0,218.8,125,148.3,102,277.8,97,9.7,6,2.62,1,False
41,no,no,0,223.8,67,244.8,74,223.8,156,12.3,5,3.32,3,False
133,no,no,0,143.8,71,184,131,275.5,132,12.9,4,3.48,3,False
36,no,yes,43,29.9,123,129.1,117,325.9,105,8.6,6,2.32,2,False
51,no,yes,28,276.7,121,203.7,99,246.2,88,8.3,3,2.24,0,False
122,no,no,0,141.4,128,146.4,70,123,75,8.1,4,2.19,0,False
84,no,yes,41,153.9,102,140.7,117,217.7,101,12.8,5,3.46,1,False
91,no,no,0,190.5,128,205.5,103,130.7,63,13.8,5,3.73,0,False
110,no,no,0,192.6,102,178.9,118,214.6,74,9.4,4,2.54,1,False
91,yes,no,0,151.8,115,103.6,116,156.3,86,12.2,4,3.29,1,False
121,no,no,0,215.6,74,192.9,98,144,103,10.1,4,2.73,5,False
109,no,no,0,180,100,229,103,139.4,105,7.8,8,2.11,3,False
95,no,no,0,157.3,116,197.5,77,128.2,111,8.4,4,2.27,2,False
